ts,mean_latency,stdev_latency,latencies,latencies_smoothed,first_order_deriv,second_order_deriv,packet_loss,bw_ratio
3.059154,0.05855030000000000325019455793,0.00019769999999999674980544207,0.059154,0.05874800,0.00012000,-0.00001000,0.0,0.32750904774876444
3.159034,0.05855450000000000325042770476,0.00007549999999999674957229524,0.059034,0.05863000,-0.00011800,-0.00023800,0.0,0.3290456269304453
3.257914,0.05854960000000000325015570012,0.00020039999999999674984429988,0.057914,0.05875000,0.00012000,0.00023800,0.0,0.3441141595453244
3.358898,0.05854350000000000324981708210,-0.00000550000000000324981708210,0.058898,0.05853800,-0.00021200,-0.00033200,0.0,0.33080460673715656
3.458306,0.05853380000000000324927862394,-0.00015780000000000324927862394,0.058306,0.05837600,-0.00016200,0.00005000,0.0,0.33868566139482476
3.558386,0.05853790000000000324950621965,-0.00000590000000000324950621965,0.058386,0.05853200,0.00015600,0.00031800,0.0,0.3375987805367243
3.658538,0.05854090000000000324967275311,-0.00018690000000000324967275311,0.058538,0.05835400,-0.00017800,-0.00033400,0.0,0.3355528088991667
3.758186,0.05854140000000000324970050867,-0.00016140000000000324970050867,0.058186,0.05838000,0.00002600,0.00020400,0.0,0.3403291681831048
3.858410,0.05853250000000000324920645944,-0.00005850000000000324920645944,0.058410,0.05847400,0.00009400,0.00006800,0.0,0.33727407526149156
3.958762,0.05852670000000000324888449476,-0.00004270000000000324888449476,0.058762,0.05848400,0.00001000,-0.00008400,0.0,0.3325824935783442
4.058578,0.05851700000000000324834603659,0.00004099999999999675165396341,0.058578,0.05855800,0.00007400,0.00006400,0.0,0.33501851040961744
4.158482,0.05849520000000000324713589350,0.00009879999999999675286410650,0.058482,0.05859400,0.00003600,-0.00003800,0.0,0.33630369630369633
4.258554,0.05848810000000000324674176434,0.00005789999999999675325823566,0.058554,0.05854600,-0.00004800,-0.00008400,0.0,0.3353388851257122
4.358570,0.05846860000000000324565929687,0.00014339999999999675434070313,0.058570,0.05861200,0.00006600,0.00011400,0.0,0.33512523394257954
4.458842,0.05846520000000000324547055898,0.00012479999999999675452944102,0.058842,0.05859000,-0.00002200,-0.00008800,0.0,0.33153437069135316
4.558394,0.05848120000000000324635873739,0.00005679999999999675364126261,0.058394,0.05853800,-0.00005200,-0.00003000,0.0,0.33749047599951876
4.658346,0.05848350000000000324648641303,0.00001449999999999675351358697,0.058346,0.05849800,-0.00004000,0.00001200,0.0,0.3381413475832697
4.758410,0.05849210000000000324696380894,-0.00017010000000000324696380894,0.058410,0.05832200,-0.00017600,-0.00013600,0.0,0.33727407526149156
4.858138,0.05849540000000000324714699574,-0.00011340000000000324714699574,0.058138,0.05838200,0.00006000,0.00023600,0.0,0.3409910457436895
4.958634,0.05849220000000000324696936005,-0.00005820000000000324696936005,0.058634,0.05843400,0.00005200,-0.00000800,0.0,0.33427334471938674
5.058554,0.05848430000000000324653082195,-0.00017230000000000324653082195,0.058554,0.05831200,-0.00012200,-0.00017400,0.0,0.3353388851257122
5.157922,0.05848360000000000324649196415,0.00000439999999999675350803585,0.057922,0.05848800,0.00017600,0.00029800,0.0,0.34400163498875946
5.258842,0.05847710000000000324613114167,-0.00011710000000000324613114167,0.058842,0.05836000,-0.00012800,-0.00030400,0.0,0.33153437069135316
5.358122,0.05847760000000000324615889722,-0.00000760000000000324615889722,0.058122,0.05847000,0.00011000,0.00023800,0.0,0.3412122440705453
5.458994,0.05847120000000000324580362585,0.00022479999999999675419637415,0.058994,0.05869600,0.00022600,0.00011600,0.0,0.32956102909503854
5.558826,0.05845660000000000324499316305,0.00012139999999999675500683695,0.058826,0.05857800,-0.00011800,-0.00034400,0.0,0.3317434664354133
5.658370,0.05844340000000000324426041585,0.00008259999999999675573958415,0.058370,0.05852600,-0.00005200,0.00006600,0.0,0.3378155982820214
5.757914,0.05843470000000000324377746883,0.00001129999999999675622253117,0.057914,0.05844600,-0.00008000,-0.00002800,0.0,0.3441141595453244
5.858674,0.05844620000000000324441584708,-0.00003620000000000324441584708,0.058674,0.05841000,-0.00003600,0.00004400,0.0,0.3337431098068763
5.958682,0.05845740000000000324503757197,-0.00013140000000000324503757197,0.058682,0.05832600,-0.00008400,-0.00004800,0.0,0.33363726461843407
6.058034,0.05847180000000000324583693256,0.00007219999999999675416306744,0.058034,0.05854400,0.00021800,0.00030200,0.0,0.3424339829922285
6.158786,0.05847450000000000324598681266,-0.00001050000000000324598681266,0.058786,0.05846400,-0.00008000,-0.00029800,0.0,0.33226736152236563
6.258354,0.05846510000000000324546500784,0.00009089999999999675453499216,0.058354,0.05855600,0.00009200,0.00017200,0.0,0.33803269470217295
6.359050,0.05847030000000000324575366584,0.00001369999999999675424633416,0.059050,0.05848400,-0.00007200,-0.00016400,0.0,0.3288399171648498
6.457746,0.05846940000000000324570370579,-0.00017140000000000324570370579,0.057746,0.05829800,-0.00018600,-0.00011400,0.0,0.34649429783029356
6.558042,0.05846980000000000324572591026,-0.00019580000000000324572591026,0.058042,0.05827400,-0.00002400,0.00016200,0.0,0.34232255440309134
6.658258,0.05848020000000000324630322623,-0.00015620000000000324630322623,0.058258,0.05832400,0.00005000,0.00007400,0.0,0.3393411555985646
6.759250,0.05849130000000000324691940000,0.00006069999999999675308060000,0.059250,0.05855200,0.00022800,0.00017800,0.0,0.3262900787035242
6.858658,0.05850960000000000324793525407,0.00009639999999999675206474593,0.058658,0.05860600,0.00005400,-0.00017400,0.0,0.3339550017856434
6.958258,0.05852080000000000324855697896,0.00020119999999999675144302104,0.058258,0.05872200,0.00011600,0.00006200,0.0,0.3393411555985646
7.058722,0.05853100000000000324912319272,-0.00016500000000000324912319272,0.058722,0.05836600,-0.00035600,-0.00047200,0.0,0.3331090441321987
7.157826,0.05851960000000000324849036560,-0.00021960000000000324849036560,0.057826,0.05830000,-0.00006600,0.00029000,0.0,0.3453568057778325
7.258394,0.05850950000000000324792970297,-0.00004550000000000324792970297,0.058394,0.05846400,0.00016400,0.00023000,0.0,0.33749047599951876
7.358914,0.05849050000000000324687499109,-0.00003850000000000324687499109,0.058914,0.05845200,-0.00001200,-0.00017600,0.0,0.3305966924617983
7.458674,0.05847170000000000324583138144,0.00023229999999999675416861856,0.058674,0.05870400,0.00025200,0.00026400,0.0,0.3337431098068763
7.558834,0.05847710000000000324613114166,0.00030889999999999675386885834,0.058834,0.05878600,0.00008200,-0.00017000,0.0,0.33163888560507543
7.658722,0.05848150000000000324637539073,0.00026649999999999675362460927,0.058722,0.05874800,-0.00003800,-0.00012000,0.0,0.3331090441321987
7.758762,0.05849550000000000324715254685,0.00031649999999999675284745315,0.058762,0.05881200,0.00006400,0.00010200,0.0,0.3325824935783442
7.858930,0.05849780000000000324728022250,0.00013619999999999675271977750,0.058930,0.05863400,-0.00017800,-0.00024200,0.0,0.33038903937502456
7.958122,0.05849420000000000324708038235,0.00003579999999999675291961765,0.058122,0.05853000,-0.00010400,0.00007400,0.0,0.3412122440705453
8.058306,0.05848680000000000324666959982,-0.00017080000000000324666959982,0.058306,0.05831600,-0.00021400,-0.00011000,0.0,0.33868566139482476
8.157906,0.05849960000000000324738014257,-0.00023760000000000324738014257,0.057906,0.05826200,-0.00005400,0.00016000,0.0,0.3442267577406029
8.258714,0.05851240000000000324809068530,-0.00033640000000000324809068530,0.058714,0.05817600,-0.00008600,-0.00003200,0.0,0.33321455438096365
8.357778,0.05851130000000000324802962303,-0.00040330000000000324802962303,0.057778,0.05810800,-0.00006800,0.00001800,0.0,0.3460384030261914
8.458034,0.05850800000000000324784643624,-0.00010200000000000324784643624,0.058034,0.05840600,0.00029800,0.00036600,0.0,0.3424339829922285
8.559098,0.05848670000000000324666404871,-0.00012470000000000324666404871,0.059098,0.05836200,-0.00004400,-0.00034200,0.0,0.32822432822432823
8.658538,0.05847880000000000324622551061,0.00012519999999999675377448939,0.058538,0.05860400,0.00024200,0.00028600,0.0,0.3355528088991667
8.758746,0.05848200000000000324640314630,0.00011599999999999675359685370,0.058746,0.05859800,-0.00000600,-0.00024800,0.0,0.332792913915141
8.858010,0.05847670000000000324610893721,0.00005729999999999675389106279,0.058010,0.05853400,-0.00006400,-0.00005800,0.0,0.3427687044353032
8.958842,0.05847980000000000324628102176,0.00009419999999999675371897824,0.058842,0.05857400,0.00004000,0.00010400,0.0,0.33153437069135316
9.058698,0.05848810000000000324674176431,0.00013389999999999675325823569,0.058698,0.05862200,0.00004800,0.00000800,0.0,0.33342577552394914
9.158938,0.05848810000000000324674176431,0.00006789999999999675325823569,0.058938,0.05855600,-0.00006600,-0.00011400,0.0,0.3302853106236019
9.257746,0.05848810000000000324674176431,-0.00004610000000000324674176431,0.057746,0.05844200,-0.00011400,-0.00004800,0.0,0.34649429783029356
9.358386,0.05848810000000000324674176431,-0.00010210000000000324674176431,0.058386,0.05838600,-0.00005600,0.00005800,0.0,0.3375987805367243
